HSK_Vocab_ID	HSK_Vocab_Level	HSK_Vocab_Pinyin	HSK_Vocab	HSK_Vocab_Sentance
6607	7-9	fēngfēngyǔyǔ	风风雨雨	风风雨雨造就了我。
6608	7-9	fēnghé-rìlì	风和日丽	今天是个风和日丽的好天气，非常适合外出游玩。
6609	7-9	fēnglàng	风浪	无风不起浪。
6610	7-9	fēnglì	风力	她觉得浑身不自在，尽管这个奇怪孩子的身体可能坐在桌子旁，但她的精神却在遥远的风尘云雾中遥不可及，高高地于想象力的翅膀上漂浮。
6611	7-9	fēngliú	风流	Facebook的创始人马克·扎克伯格差不多是个风流浪子。
6612	7-9	fēngmào	风貌	这座古城保留了传统的建筑风貌。
6613	7-9	fēngqì	风气	暴风雨袭来, 气温随之下降。
6614	7-9	fēngqíng	风情	那个小镇充满了浓郁的地方风情。
6615	7-9	fēngqù	风趣	“她又有魅力又风趣！” “那她会做饭吗？” “谁在乎？”
6616	7-9	fēngshā	风沙	沙漠中的风沙让人难以睁开眼睛。
6617	7-9	fēngshàng	风尚	健康饮食已经成为现代社会的流行风尚。
6618	7-9	fēngshuǐ	风水	台风造成了河水泛滥。
6619	7-9	fēngwèi	风味	这家餐馆的菜肴充满了地方风味。
6620	7-9	fēngyǔ	风雨	好大的暴风雨！
6621	7-9	fēngyún	风云	天空风云骤起。
6622	7-9	fēngzheng	风筝	让我们放风筝。
6623	7-9	fēngdǐng	封顶	这栋大楼刚刚完成了主体结构封顶。
6624	7-9	fēngjiàn	封建	众所周知，直到上个世纪中叶日本是一个封建国家。
6625	7-9	fēngmiàn	封面	不要根据封面来判断一本书。
6626	7-9	fēngsuǒ	封锁	Facebook在中国是被封锁的。
6627	7-9	fēngzi	疯子	我不是疯子。
6628	7-9	fēnghuí-lùzhuǎn	峰回路转	登山过程中，风景峰回路转，美不胜收。
6629	7-9	fēngmì	蜂蜜	蜜蜂产蜂蜜。
6630	7-9	féng	逢	有缘千里来相会，无缘对面不相逢。
6631	7-9	féng	缝	你有没有缝衣针？
6632	7-9	fénghé	缝合	医生迅速为病人的伤口进行了缝合处理。
6633	7-9	fěngcì	讽刺	Tim是讽刺喜剧的超级粉丝。
6634	7-9	fènghuáng	凤凰	凤凰城是亚利桑那州的首府。
6635	7-9	fèng	缝	你有没有缝衣针？
6636	7-9	fǒujué	否决	他们为什么否决了你的建议呢？
6637	7-9	fūhuà	孵化	春天是鸟类孵化的季节。
6638	7-9	fū	敷	我建议你永远不要入不敷出。
6639	7-9	fúchí	扶持	政府正在扶持中小企业的发展。
6640	7-9	fúshì	服饰	汉服是汉族的传统服饰。
6641	7-9	fúwùqì	服务器	服务器宕机了。
6642	7-9	fúyòng	服用	一日四次，餐后服用。
6643	7-9	fúhuò	俘获	那首动人的旋律俘获了所有观众的心。
6644	7-9	fúlǔ	俘虏	在战争中，许多士兵被敌军俘虏。
6645	7-9	fúlì	浮力	她觉得浑身不自在，尽管这个奇怪孩子的身体可能坐在桌子旁，但她的精神却在遥远的风尘云雾中遥不可及，高高地于想象力的翅膀上漂浮。
6646	7-9	fúxiàn	浮现	他说的时候，我脑中浮现出了画面。
6647	7-9	fúzào	浮躁	他最近的情绪很浮躁，需要好好调整。
6648	7-9	fúshè	辐射	核电站附近的辐射需要严格监控。
6649	7-9	fúqi	福气	当她看到妈妈没在生她的气，她的双眼因为幸福而闪烁了。
6650	7-9	fǔmō	抚摸	他在抚摸那只狗。
6651	7-9	fǔxù	抚恤	政府为牺牲的烈士家属提供了抚恤金。
6652	7-9	fǔyǎng	抚养	他要抚养一大家人。
6653	7-9	fǔyǎngfèi	抚养费	离婚后，他按时支付孩子的抚养费。
6654	7-9	fǔzi	斧子	木匠用斧子劈开了木头。
6655	7-9	fǔshǒu	俯首	他俯首认罪，承认了自己的过错。
6656	7-9	fǔdǎo	辅导	老师每天都会为学生提供课后辅导。
6657	7-9	fǔbài	腐败	让我们赶走腐败的政客！
6658	7-9	fǔhuà	腐化	长期的贪图享乐让他逐渐腐化。
6659	7-9	fǔlàn	腐烂	这些橘子已经腐烂了.
6660	7-9	fǔshí	腐蚀	酸性腐蚀了金属。
6661	7-9	fǔxiǔ	腐朽	这栋老房子因为年久失修已经开始腐朽。
6662	7-9	fùfèi	付费	那些钱足够支付费用。
6663	7-9	fùkuǎn	付款	我预付款。
6664	7-9	fùmiàn	负面	请抛开你那些负面的人生观。
6665	7-9	fùyǒu	负有	我对此负有责任。
6666	7-9	fù	附	他住这附近吗？
6667	7-9	fùdài	附带	他送了她一束附带精美贺卡的花。
6668	7-9	fùhè	附和	随意附和，轻易地改变心意。
6669	7-9	fùjiā	附加	研究表明人们一有住处、食物这些基本的需要，附加的财富就不能大量地提高他们的快乐。
6670	7-9	fùshǔ	附属	这所学校是大学的附属中学。
6671	7-9	fù	赴	他及时赴约了。
6672	7-9	fùchá	复查	再复查一边。
6673	7-9	fùfā	复发	1955年她的癌症复发，她1956年去世，享年42岁。
6674	7-9	fùhé	复合	你知道什么是复合词吗？
6675	7-9	fùhuó	复活	复活节快乐。
6676	7-9	fùxīng	复兴	随著文艺复兴，学院派的想法被积极的想法取而代之了。
6677	7-9	fùyuán	复原	他有任何复原的机会吗？
6678	7-9	fùzuòyòng	副作用	这药没有副作用。
6679	7-9	fùyǔ	赋予	灵魂赋予肉体生命。
6680	7-9	fùhán	富含	水果富含维生素和矿物质。
6681	7-9	fùháo	富豪	这位富豪以热心公益而闻名。
6682	7-9	fùqiáng	富强	我们的国家日益富强。
6683	7-9	fùwēng	富翁	谁想当百万富翁？
6684	7-9	fùyù	富裕	我家不富裕。
6685	7-9	fùzú	富足	过富足的生活。
6686	7-9	fùbù	腹部	乔治击中了他的腹部。
6687	7-9	fùxiè	腹泻	他因为吃了不干净的食物而腹泻。
6688	7-9	fùgài	覆盖	山顶被雪覆盖了。
6689	7-9	gāi	该	活该。
6690	7-9	gǎibǎn	改版	我改了一下我网站的版面设计。
6691	7-9	gǎibiān	改编	这部电影是由一部经典小说改编而成的。
6692	7-9	gǎidòng	改动	我做了点改动。
6693	7-9	gǎigé kāifàng	改革开放	改革开放改变了中国的经济面貌。
6694	7-9	gǎiliáng	改良	经理打算改良公司的结构。
6695	7-9	gǎimíng	改名	许多移民改了名字。
6696	7-9	gǎirì	改日	真的很对不起，因为一些私人的理由，我想请你把见面日期改为三月六日。
6697	7-9	gǎiwéi	改为	她把她的名字改为安。
6698	7-9	gǎixié-guīzhèng	改邪归正	改邪归正。
6699	7-9	gài	钙	牛奶是补充钙质的重要来源。
6700	7-9	gàizi	盖子	这盖子打不开。
6701	7-9	gàikuàng	概况	他向大家介绍了项目的基本概况。
6702	7-9	gàilǜ	概率	发生这事的概率很小。
6703	7-9	gàilùn	概论	借由读书和讨论概念, 一个人能获得智慧并包容不同的想法。
6704	7-9	gāngē	干戈	他们放下干戈，开始和平谈判。
6705	7-9	gānhàn	干旱	这是三十年代以来最干旱的六月。
6706	7-9	gānzào	干燥	请切，洗，干燥。
6707	7-9	gānxīn	甘心	我甘心为你做任何事。
6708	7-9	gānzàng	肝脏	酒精会损害肝脏。
6709	7-9	gāngà	尴尬	我很尴尬。
6710	7-9	gǎnfù	赶赴	他正赶赴机场准备参加国际会议。
6711	7-9	gǎnwǎng	赶往	为了不错过火车，他匆匆赶往了车站。
6712	7-9	gǎnqing	敢情	那敢情好!
6713	7-9	gǎn (zérèngǎn)	感（责任感）	他有强烈的责任感。
6714	7-9	gǎnchù	感触	当身体受到外界触碰的时候，皮肤的感受器就会向大脑发出信息，令大脑释放安多芬等的化学物质。
6715	7-9	gǎn'ēn	感恩	不再凝望着得不到的东西，开始对自己拥有的一切心怀感恩。
6716	7-9	gǎnjī	感激	感激不尽。
6717	7-9	gǎnkǎi	感慨	看到旧照片，他不禁感慨时光飞逝。
6718	7-9	gǎnrǎn	感染	汤姆被感染了吗？
6719	7-9	gǎnrǎnlì	感染力	这位演讲者的语言充满感染力，打动了观众。
6720	7-9	gǎntàn	感叹	“啊！”是一个感叹词。
6721	7-9	gǎnxìng	感性	她很反感性爱。
6722	7-9	gànbù	干部	干部们视察了我们的学校。
6723	7-9	gànshi	干事	不干我的事！
6724	7-9	gāngyì	刚毅	他面对困难时表现出了一种坚强刚毅的态度。
6725	7-9	gānglǐng	纲领	会议制定了新的工作纲领。
6726	7-9	gāngyào	纲要	这份报告概括了研究的纲要内容。
6727	7-9	gāng	钢	我弹钢琴。
6728	7-9	gāng	缸	我没有浴缸。
6729	7-9	gǎng	港	船进港了。
6730	7-9	gànglíng	杠铃	他每天都用杠铃练习力量训练。
6731	7-9	gāo'áng	高昂	马不但象征著刚健、高昂、昌盛、发达，还代表著奋斗不止、自强不息的民族精神。
6732	7-9	gāo'ào	高傲	他绝不高傲。
6733	7-9	gāochāo	高超	这个班的女生平均身高超过了155公分。
6734	7-9	gāodī	高低	生活中有高低起伏。
6735	7-9	gāodiào	高调	因为气温很高，有大量空调售出。
6736	7-9	gāo'é	高额	帐单金额高达100美元。
6737	7-9	gāo'ěrfūqiú	高尔夫球	你们打高尔夫球吗？
6738	7-9	gāofēngqī	高峰期	交通高峰期该有更多公交车。
6739	7-9	gāoguì	高贵	你妹妹看上去那么高贵，就像是个公主一样。
6740	7-9	gāokōng	高空	高空弹跳是恐怖还是好玩？
6741	7-9	gāolíng	高龄	这次大选创造了多项第一，也诞生了很多将世代流传的故事。但是今天晚上令我难忘的却是在亚特兰大投票的一名妇女：安-尼克松-库波尔。她和其他数百万排队等待投票的选民没有什么差别，除了一点：她已是106岁的高龄。
6742	7-9	gāomíng	高明	这是一个高度发展的文明。
6743	7-9	gāoshān	高山	我想去高山过节。
6744	7-9	gāoxiào	高效	我认为电脑会帮助学生以高效方式使学得更好。
6745	7-9	gāoxīn-jìshù	高新技术	高新技术产业是经济发展的重要动力。
6746	7-9	gāoxuèyā	高血压	我有高血压。
6747	7-9	gāoyā	高压	危险！高压电流。
6748	7-9	gāoyǎ	高雅	她的举止非常高雅，给人留下深刻印象。
6749	7-9	gāozhǎng	高涨	最近三个月，价钱涨高了。
6750	7-9	gǎoguǐ	搞鬼	你在搞什么鬼。
6751	7-9	gǎoxiào	搞笑	我尽量不对我自己的笑话发笑，但是我们都知道我很搞笑。
6752	7-9	gào	告	告辞！
6753	7-9	gàocí	告辞	告辞！
6754	7-9	gàojiè	告诫	他告诫了他的学生。
6755	7-9	gàoshi	告示	您读了告示了吗？
6756	7-9	gàozhī	告知	他们已经被告知了。
6757	7-9	gàozhuàng	告状	能告诉我你的婚姻状况吗？
6758	7-9	gēbì	戈壁	戈壁沙漠中很少见到水源和植物。
6759	7-9	gēbo	胳膊	他抓住了她的胳膊。
6760	7-9	gēzi	鸽子	他的实验用了鸽子。
6761	7-9	gē	搁	你喝茶搁糖吗？
6762	7-9	gēqiǎn	搁浅	一条受伤的鲸鱼在海滩边搁浅了。
6763	7-9	gēzhì	搁置	由于意见不一致，这个项目被搁置了。
6764	7-9	gē	割	汤姆割伤了自己。
6765	7-9	gējù	歌剧	我讨厌歌剧。
6766	7-9	gēsòng	歌颂	诗人用诗歌歌颂祖国的伟大成就。
6767	7-9	gēwǔ	歌舞	比起歌舞伎，我更喜欢能乐表演，因为我觉得后者比前者优雅。
6768	7-9	gēyǒng	歌咏	校园歌咏比赛吸引了很多学生参与。
6769	7-9	gémìng	革命	革命万岁！
6770	7-9	gé	格	价格高。
6771	7-9	gégé-bùrù	格格不入	你想要找一个高学历、高收入、姿容和性格都很好的人，但这难道不是太奢望了吗？
6772	7-9	géjú	格局	城市的格局因为新规划而发生了很大变化。
6773	7-9	géshi	格式	什么是格式塔疗法？
6774	7-9	géhé	隔阂	他们之间的隔阂因为沟通的增加而逐渐消除了。
6775	7-9	gélí	隔离	他们之间隔着很远的距离。
6776	7-9	gè'àn	个案	你必须秉公裁决这个案子。
6777	7-9	gètóur	个头儿	我女儿每天睡八个钟头。
6778	7-9	gèbènqiánchéng	各奔前程	毕业后，他们各奔前程，开始新的生活。
6779	7-9	gèshì-gèyàng	各式各样	各式各样的人住在东京。
6780	7-9	gēnjī	根基	这座建筑的根基非常牢固，不怕地震。
6781	7-9	gēnshēn-dìgù	根深蒂固	传统观念在这个地区依然根深蒂固。
6782	7-9	gēnyuán	根源	我无法找到问题的根源。
6783	7-9	gēnzhì	根治	只有找到问题的根本原因，才能真正根治。
6784	7-9	gēn bu shàng	跟不上	我跟不上你。
6785	7-9	gēnshang	跟上	跟上那辆车。
6786	7-9	gēnzōng	跟踪	他在跟踪你。
6787	7-9	gēnggǎi	更改	他更改了遗嘱。
6788	7-9	gēngyīshì	更衣室	更衣室在哪里？
6789	7-9	gēngdì	耕地	我在耕地。
6790	7-9	gěngzhí	耿直	他性格耿直，总是直言不讳。
6791	7-9	gōngdì	工地	我们的球越过了栅栏，掉到了工地里。
6792	7-9	gōnghuì	工会	工会参加了示威游行吗？
6793	7-9	gōngkē	工科	我是杜宇，是一名来自齐鲁工业大学（山东省科学院）计算机科学与技术学部的学生。
6794	7-9	gōngshāngjiè	工商界	这次论坛吸引了众多工商界的精英参加。
6795	7-9	gōngxù	工序	产品生产的每一道工序都需要严格检查。
6796	7-9	gōngzhěng	工整	他工作了一整天。
6797	7-9	gōngzuòliàng	工作量	我们会按照你的工作量付钱给你。
6798	7-9	gōng	弓	猫弓起背，伸了个懒腰。
6799	7-9	gōng'ānjú	公安局	他到公安局申请了身份证的补办。
6800	7-9	gōngchē	公车	他下了公车。
6801	7-9	gōngdao	公道	在这座城市里，公共道德不再受到尊重。
6802	7-9	gōngfèi	公费	乘公交车费时。
6803	7-9	gōnggòng chǎngsuǒ	公共场所	在公共场所请控制自己不要吸烟。
6804	7-9	gōngguān	公关	他们公司的公关团队非常强悍。
6805	7-9	gōnghán	公函	他收到了来自公司的正式公函。
6806	7-9	gōngjījīn	公积金	他们利用公积金贷款买了一套房子。
6807	7-9	gōngkāixìn	公开信	环保组织向政府发出了一封公开信。
6808	7-9	gōngkuǎn	公款	舅舅的公司上个月推出了一款新产品。
6809	7-9	gōnglì	公立	汤姆上公立学校。
6810	7-9	gōngmù	公墓	约翰甘迺迪被安葬在阿灵顿公墓。
6811	7-9	gōngpú	公仆	他一直以人民公仆的身份全心全意为人民服务。
6812	7-9	gōngqǐng	公顷	这片农田的面积约为50公顷。
6813	7-9	gōngrán	公然	公车突然在路中央停下来。
6814	7-9	gōngshì	公示	公开表示你对某人的爱。
6815	7-9	gōngshì	公事	公事公办。
6816	7-9	gōngwù	公务	她星期天也只能去公司做义务劳动了。
6817	7-9	gōngyì	公益	例如，中国的公共交通毫不怀疑比英国的好，但英国的公益事业可能比中国的好。
6818	7-9	gōngyìxìng	公益性	这项活动具有很强的公益性，受到广泛支持。
6819	7-9	gōngyòng	公用	请问最近的公用电话在哪里?
6820	7-9	gōngyù	公寓	我们租了公寓。
6821	7-9	gōngyuē	公约	社会秩序并非来自大自然。它是建立在公约的基础上的。
6822	7-9	gōngzhèng	公证	团结、公正和自由是幸福的保证。
6823	7-9	gōngzhí	公职	公司有五百个职员。
6824	7-9	gōng	功	祝你成功！
6825	7-9	gōngchén	功臣	他是公司成功转型的最大功臣。
6826	7-9	gōngdǐ	功底	他的绘画功底非常扎实，作品颇受好评。
6827	7-9	gōngláo	功劳	勤劳的人将在生活中获得成功。
6828	7-9	gōnglì	功力	他的成功是努力的结果。
6829	7-9	gōnglǜ	功率	我们有百分之五的成功几率。
6830	7-9	gōngxiào	功效	很多人都相信针灸有治愈疾病的功效。
6831	7-9	gōng	攻	攻击！
6832	7-9	gōngdú	攻读	她正在国外攻读博士学位。
6833	7-9	gōngguān	攻关	研究团队正在努力攻关关键技术。
6834	7-9	gōng	供	晚餐何时供应？
6835	7-9	gōngbùyìngqiú	供不应求	这种商品非常受欢迎，市场上供不应求。
6836	7-9	gōngnuǎn	供暖	供暖系统将在冬季正式启动。
6837	7-9	gōngqiú	供求	价格取决于供给和需求。
6838	7-9	gōngdiàn	宫殿	他出生在一个宫殿里，那宫殿已经不存在了。
6839	7-9	gōngtíng	宫廷	这部电视剧以古代宫廷为背景，讲述了一段传奇故事。
6840	7-9	gōngwéi	恭维	他不断恭维老板，希望得到提拔。
6841	7-9	gōngxǐ	恭喜	恭喜！
6842	7-9	gǒng	拱	他用力拱起地上的重物，将它搬到另一边。
6843	7-9	gòngmíng	共鸣	他的演讲引起了观众的强烈共鸣。
6844	7-9	gòngshí	共识	共识表明我们反对提出的想法。
6845	7-9	gòngtóngtǐ	共同体	这是个由不分老少、贫富、民主党、共和党；黑人、白人、拉丁裔、亚裔、美洲原住民；同性恋、异性恋人；肢障与四体健全者，大家共同诉说的答案。美国民众向全世界发出讯息，我们绝非一盘散沙，也不是由红州、蓝州拼凑而成的集合体。
